strategy,model,config_id,source_id,category,token_count,score,output_chars,duration_s
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,816693302331e005,BookSum,60629,0.4,1602,0.0906
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,7ca2a2ba98e8ba8b,GovReport,2495,0.8,1682,0.0038
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,7d5ecffbf9fc8378,ArXiv,39665,0.4,5645,0.036
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,7d690486a9516776,BookSum,2056,0.6,970,0.0039
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,8f8766c2304b7f80,Siphon,698,1.0,1055,0.0011
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,8477a4927f2e98ba,ArXiv,6438,0.9,2420,0.0084
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,896a1863dd0562b6,BookSum,2098,0.6,1008,0.0034
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,913fc11397eea3bc,PubMed,665,0.8,852,0.0011
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,8a994897a17d8633,BookSum,940,0.8,873,0.0012
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,903381274ce57bd1,Siphon,29985,0.8,4568,0.0582
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,8ec0931590a4871d,BookSum,5138,0.8,1083,0.0116
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,8ebc4c9e210a22f8,ArXiv,7576,0.8,3142,0.0091
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,90a1b78cc415388d,BillSum,3265,0.8,2128,0.0078
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,927fdd5d68a13c76,ArXiv,5158,0.8,1212,0.0069
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,91f9bca1699c6c26,BookSum,4361,0.8,2491,0.007
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,93b1efb9b0190a90,BillSum,1521,1.0,1660,0.0027
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,947e4610d64a8916,PubMed,1194,0.8,919,0.0017
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,9abd149f6b150fc0,Siphon,782,1.0,1201,0.0017
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,986285ce2700d8a6,GovReport,17503,0.8,3370,0.0217
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,9c3549642901c7e1,BillSum,2324,0.8,1193,0.0045
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,a3d9bc4c3eeee68c,GovReport,14996,1.0,2211,0.0167
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,a2a1bf0800e76a45,Siphon,49594,0.2,1581,0.0499
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,9d01de1c463b0fbb,Siphon,2132,0.8,1999,0.0034
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,a77d7de7a45d464b,PubMed,5323,1.0,1918,0.0067
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,ad9e46ff443202ed,Siphon,39521,0.2,1203,0.0536
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,a7550552c0395edf,Siphon,25372,0.8,4188,0.0313
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,a91421549f5624aa,BillSum,1877,1.0,1779,0.0034
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,a5bea2c6a345eb2b,BookSum,2021,1.0,1023,0.0039
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,adeafd1c9f56022c,BookSum,12955,0.6,2092,0.0204
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,a96d9a6d1362e443,BookSum,1572,0.8,996,0.0035
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,aa56b83051de4c93,Siphon,739,1.0,840,0.0012
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,b05bd40ee63cec42,PubMed,4371,1.0,1761,0.0054
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,ad1d0c2c3f760339,BookSum,26010,0.6,3444,0.0481
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,aebfaeb53a59f2d0,BookSum,15063,0.8,2961,0.033
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,b785ceb18735e949,Siphon,98760,0.2,798,0.1046
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,b2393b52ce6c4f8c,BookSum,1088,0.6,1185,0.0022
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,b466b772db978b61,Siphon,18747,0.8,2394,0.0232
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,b30452d4d37551ea,GovReport,12597,0.8,4231,0.0129
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,b48156ea8c0a4912,BookSum,8825,0.8,1041,0.0146
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,c54798a03a2a8160,ArXiv,1981,1.0,1977,0.0025
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,b8b9dbaa58b0b2a2,BookSum,4534,0.8,1266,0.0071
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,b86d814dda4f6836,PubMed,5952,0.8,1800,0.0074
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,c56aa1a34ae3b03b,Siphon,1371,1.0,1617,0.0016
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,82eae29747e859c5,BookSum,3448,0.6,2039,0.0056
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,ba0d577246b2d4e1,Siphon,65365,0.4,2136,0.113
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,c708a2c263b5ce96,BookSum,1559,0.6,901,0.0027
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,bb615c74b0b0f8ea,ArXiv,5254,0.6,2375,0.0061
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,ccc99455d2136ced,ArXiv,8917,0.6,1195,0.0104
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,c6d5ba1bd4e6319a,BillSum,2895,0.8,1888,0.0054
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,cd376d7b05c16119,Siphon,581,0.8,818,0.0011
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,d6147259174b6314,Siphon,126203,0.0,1003,0.2244
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,cfa11d9c3a649e71,GovReport,14582,0.8,3476,0.0239
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,d4bf61f86b7f43f9,Siphon,1126,1.0,674,0.0019
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,d23c2d186a448d72,Siphon,670,0.8,1472,0.0013
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,cb13abc0e602e1d3,GovReport,21072,0.8,4641,0.0234
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,d30a50ac7d29dab1,PubMed,2929,0.8,920,0.0037
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,109dcc0cca5141f1,Siphon,37266,0.0,685,0.0364
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,a7550552c0395edf,Siphon,25372,0.0,3696,0.0313
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,658b4bf748124550,GovReport,12846,0.0,8535,0.0146
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,3052d859aa2275aa,GovReport,14575,0.0,2011,0.0171
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,d6cb3396f5d47c1a,Siphon,1547,0.8,1361,0.0022
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,4c6632acb49850d6,GovReport,20455,0.0,3997,0.0254
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,d87419496c631609,PubMed,8507,0.9,2050,0.0105
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,d8dc63cb1255ae10,BookSum,32533,0.2,8054,0.0473
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,d8dc63cb1255ae10,BookSum,32533,0.4,4312,0.0408
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,f126b14810f9588c,GovReport,20834,0.2,1210,0.025
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,d8f52fc0bab5592e,Siphon,49184,0.2,1732,0.1289
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,e6229fb9d86212a3,BillSum,1114,0.8,1431,0.0026
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,ed08ed79e283306c,PubMed,3115,0.8,1898,0.007
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,e7744ce952e46afc,BookSum,5719,0.6,1306,0.0089
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,ef8cb732719a31a9,BookSum,18627,0.4,1869,0.0341
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f01bd980db82a7ea,BillSum,1233,0.8,856,0.0021
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,edfbc4f45d53acc0,Siphon,69035,0.6,1020,0.0656
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f9ca7b14f88913dc,GovReport,9655,0.8,2357,0.0146
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,fbd31af291bee2c4,Siphon,27652,0.4,2911,0.0526
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f83d5bff2570c20c,BookSum,1205,0.8,966,0.0025
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,fc951608c7a4ae12,BookSum,2911,0.8,1321,0.0048
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,fc9b9631d8a881a0,BookSum,944,0.8,969,0.0019
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,fd864b64a6209418,Siphon,19339,0.8,5261,0.0316
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,d3a6d35adba1a4f7,PubMed,6032,0.8,2259,0.0077
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,d8d4ee7faa03eca8,BookSum,10040,0.8,1359,0.017
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,476cb804440b06c2,Siphon,44972,0.2,1010,0.0507
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,348720498ac46980,Siphon,94646,0.2,1884,0.0939
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,e40961f17f905e12,Siphon,52267,0.2,1139,0.0743
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,ad1d0c2c3f760339,BookSum,26010,0.0,6006,0.0521
HierarchicalTreeSummarizer,gpt-oss:latest,219684bc,49347fa7f3dd4982,PubMed,16726,0.6,3727,0.0161
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,e80f301231c03eb5,Siphon,30263,0.8,1676,0.0358
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,ebc73fb557352fdf,PubMed,1098,0.8,1178,0.0017
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,e930ca525bacc27f,BookSum,6902,0.6,1537,0.0112
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f5eb6367c29e5566,BookSum,649,0.6,976,0.0011
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f17331f2a61055fb,BookSum,11679,0.8,2458,0.0186
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f6af448f2b101fbd,Siphon,58992,0.2,833,0.0554
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f29cfabfdec0ce2e,Siphon,667,0.6,1643,0.0009
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f126b14810f9588c,GovReport,20834,0.6,4773,0.0235
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f4561f0f5f4d07aa,GovReport,13581,0.8,2394,0.0165
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f620043b541185e7,Siphon,503,0.8,1299,0.0008
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f692fb9c8035587d,BookSum,11752,0.8,2156,0.0189
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,f85c663e53990930,Siphon,57521,0.4,913,0.1066
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,fa6fa9360b97a854,Siphon,129213,0.2,1662,0.454
HierarchicalTreeSummarizer,qwen3.6:latest,08da6118,fb5832b1c605abbe,WikiHow,1265,0.8,1463,0.0019
