strategy,model,config_id,source_id,category,token_count,score,output_chars,duration_s
RollingRefineSummarizer,gpt-oss:latest,219684bc,445be14601e8bbb4,GovReport,16710,0.2,1913,359.9815
RollingRefineSummarizer,gpt-oss:latest,219684bc,f4561f0f5f4d07aa,GovReport,13581,0.4,1823,361.8632
RollingRefineSummarizer,gpt-oss:latest,219684bc,49347fa7f3dd4982,PubMed,16726,0.6,2410,329.9693
RollingRefineSummarizer,gpt-oss:latest,219684bc,986285ce2700d8a6,GovReport,17503,0.2,1003,405.9168
RollingRefineSummarizer,gpt-oss:latest,219684bc,3052d859aa2275aa,GovReport,14575,0.2,4260,392.7069
RollingRefineSummarizer,gpt-oss:latest,219684bc,07096bbe6a1a7e2b,GovReport,14090,0.4,2983,401.7312
RollingRefineSummarizer,gpt-oss:latest,219684bc,a3d9bc4c3eeee68c,GovReport,14996,0.2,6064,427.1274
RollingRefineSummarizer,gpt-oss:latest,219684bc,cfa11d9c3a649e71,GovReport,14582,0.2,2007,419.803
RollingRefineSummarizer,gpt-oss:latest,219684bc,373a4663b87fc0f2,ArXiv,14191,0.2,740,404.0087
RollingRefineSummarizer,gpt-oss:latest,219684bc,fd864b64a6209418,Siphon,19339,0.2,1884,404.7049
RollingRefineSummarizer,gpt-oss:latest,219684bc,4eb2e0c8ddd332bf,GovReport,19830,0.2,2609,353.5251
RollingRefineSummarizer,gpt-oss:latest,219684bc,cb13abc0e602e1d3,GovReport,21072,0.0,1035,354.1574
RollingRefineSummarizer,gpt-oss:latest,219684bc,f126b14810f9588c,GovReport,20834,0.2,952,345.7778
RollingRefineSummarizer,gpt-oss:latest,219684bc,77e0b26d6be488ca,Siphon,24443,0.2,2295,522.8293
RollingRefineSummarizer,gpt-oss:latest,219684bc,4c6632acb49850d6,GovReport,20455,0.2,1880,359.9009
RollingRefineSummarizer,gpt-oss:latest,219684bc,b466b772db978b61,Siphon,18747,0.2,1113,357.2617
RollingRefineSummarizer,gpt-oss:latest,219684bc,7a1e007350f59527,GovReport,21443,0.2,1671,359.9054
RollingRefineSummarizer,gpt-oss:latest,219684bc,a7550552c0395edf,Siphon,25372,0.0,288,525.4629
RollingRefineSummarizer,gpt-oss:latest,219684bc,2b7f09404acf6db7,GovReport,26243,0.0,838,495.8195
RollingRefineSummarizer,gpt-oss:latest,219684bc,5a4ad8682359eb86,ArXiv,28080,0.0,984,584.8701
RollingRefineSummarizer,gpt-oss:latest,219684bc,903381274ce57bd1,Siphon,29985,0.2,935,584.6383
RollingRefineSummarizer,gpt-oss:latest,219684bc,3e7889d6260c53ba,Siphon,26861,0.2,824,445.9227
RollingRefineSummarizer,gpt-oss:latest,219684bc,6109b5c8544db89e,Siphon,32597,0.2,1135,459.3232
RollingRefineSummarizer,gpt-oss:latest,219684bc,e80f301231c03eb5,Siphon,30263,0.0,15731,110.7836
RollingRefineSummarizer,gpt-oss:latest,219684bc,ad1d0c2c3f760339,BookSum,26010,0.2,2396,2.6687
RollingRefineSummarizer,gpt-oss:latest,219684bc,d8dc63cb1255ae10,BookSum,32533,0.2,402,2.5864
RollingRefineSummarizer,gpt-oss:latest,219684bc,fbd31af291bee2c4,Siphon,27652,0.2,633,2.3948
RollingRefineSummarizer,gpt-oss:latest,219684bc,92e98ba798830108,Siphon,33377,0.2,4410,2.4143
RollingRefineSummarizer,gpt-oss:latest,219684bc,3345ef955c76a87d,BookSum,37118,0.2,1465,21.3876
RollingRefineSummarizer,gpt-oss:latest,219684bc,7888c4134cc98bc6,Siphon,39089,0.2,1771,130.4551
RollingRefineSummarizer,gpt-oss:latest,219684bc,02a36eeaf4de3fed,BookSum,41697,0.0,735,58.4862
RollingRefineSummarizer,gpt-oss:latest,219684bc,109dcc0cca5141f1,Siphon,37266,0.2,775,2.7047
RollingRefineSummarizer,gpt-oss:latest,219684bc,1387e59928e190df,Siphon,34576,0.4,2166,2.1062
RollingRefineSummarizer,gpt-oss:latest,219684bc,ad9e46ff443202ed,Siphon,39521,0.2,380,427.1533
RollingRefineSummarizer,gpt-oss:latest,219684bc,2fdb74a46e6c6164,Siphon,38983,0.4,1345,2.098
RollingRefineSummarizer,gpt-oss:latest,219684bc,5a7fae1db3eaf41d,BookSum,40582,0.2,1362,187.6557
RollingRefineSummarizer,gpt-oss:latest,219684bc,7d5ecffbf9fc8378,ArXiv,39665,0.2,1178,2.1157
RollingRefineSummarizer,gpt-oss:latest,219684bc,e40961f17f905e12,Siphon,52267,0.2,1381,370.6318
RollingRefineSummarizer,gpt-oss:latest,219684bc,2c17d50233c19bfe,Siphon,49489,0.2,1502,572.5411
RollingRefineSummarizer,gpt-oss:latest,219684bc,a2a1bf0800e76a45,Siphon,49594,0.2,743,535.8671
RollingRefineSummarizer,gpt-oss:latest,219684bc,f85c663e53990930,Siphon,57521,0.2,895,493.8529
RollingRefineSummarizer,gpt-oss:latest,219684bc,476cb804440b06c2,Siphon,44972,0.2,822,477.1448
RollingRefineSummarizer,gpt-oss:latest,219684bc,02e63a2f2fc247d0,Siphon,61720,0.2,2183,392.1246
RollingRefineSummarizer,gpt-oss:latest,219684bc,6ad3dd0c3f431874,Siphon,62888,0.2,1755,300.366
RollingRefineSummarizer,gpt-oss:latest,219684bc,edfbc4f45d53acc0,Siphon,69035,0.2,1124,583.26
RollingRefineSummarizer,gpt-oss:latest,219684bc,6f6cc4585849811f,Siphon,73505,0.0,596,578.2114
RollingRefineSummarizer,gpt-oss:latest,219684bc,1b30c02dad523501,Siphon,69552,0.2,1082,432.4053
RollingRefineSummarizer,gpt-oss:latest,219684bc,37a3042103b40d4d,Siphon,92058,0.2,1764,542.5305
RollingRefineSummarizer,qwen3.6:latest,08da6118,ef8cb732719a31a9,BookSum,18627,0.6,3604,2.3195
RollingRefineSummarizer,qwen3.6:latest,08da6118,cb13abc0e602e1d3,GovReport,21072,0.8,5472,139.9869
RollingRefineSummarizer,qwen3.6:latest,08da6118,f126b14810f9588c,GovReport,20834,0.8,7053,93.1945
RollingRefineSummarizer,qwen3.6:latest,08da6118,77e0b26d6be488ca,Siphon,24443,0.8,4396,2.2415
RollingRefineSummarizer,qwen3.6:latest,08da6118,2b7f09404acf6db7,GovReport,26243,0.8,5879,282.283
RollingRefineSummarizer,gpt-oss:latest,219684bc,0bd1ae5ac36914da,Siphon,67454,0.2,1002,108.183
RollingRefineSummarizer,gpt-oss:latest,219684bc,2aed9f5ceb0d4ef5,Siphon,93927,0.2,488,188.7225
RollingRefineSummarizer,gpt-oss:latest,219684bc,30f2b3fe9afa1dd8,Siphon,119122,0.0,365,1041.5248
RollingRefineSummarizer,gpt-oss:latest,219684bc,02fad2c24aa64146,Siphon,57614,0.2,1145,3.6109
RollingRefineSummarizer,gpt-oss:latest,219684bc,5849457e28d2dd47,Siphon,84166,0.2,1014,4.6059
RollingRefineSummarizer,gpt-oss:latest,219684bc,502437db373383b9,Siphon,87610,0.2,2141,3.1604
RollingRefineSummarizer,gpt-oss:latest,219684bc,60740bd3b82c478e,Siphon,115562,0.0,460,1433.5501
RollingRefineSummarizer,gpt-oss:latest,219684bc,6f49de98e931e84b,Siphon,59724,0.0,1294,12.7035
RollingRefineSummarizer,gpt-oss:latest,219684bc,49c4153a2663c281,Siphon,181458,0.4,533,1605.307
RollingRefineSummarizer,gpt-oss:latest,219684bc,0b6450551fc145bd,Siphon,57258,0.0,1942,3.7731
RollingRefineSummarizer,gpt-oss:latest,219684bc,348720498ac46980,Siphon,94646,0.0,1191,172.404
RollingRefineSummarizer,gpt-oss:latest,219684bc,6530c89657cfb4df,Siphon,76775,0.0,657,124.2301
RollingRefineSummarizer,gpt-oss:latest,219684bc,5dafb48fe93f0a2e,Siphon,103375,0.0,2012,5.6835
RollingRefineSummarizer,gpt-oss:latest,219684bc,5a3f6d0545f4df77,Siphon,168271,0.0,742,1269.4798
RollingRefineSummarizer,gpt-oss:latest,219684bc,711ab192b0e0ad38,Siphon,177092,0.0,339,1413.5852
RollingRefineSummarizer,gpt-oss:latest,219684bc,1be319f52bc7794b,Siphon,84011,0.0,2208,100.8483
RollingRefineSummarizer,gpt-oss:latest,219684bc,816693302331e005,BookSum,60629,0.0,684,48.1353
RollingRefineSummarizer,gpt-oss:latest,219684bc,7baed1f1f71e323a,Siphon,70057,0.0,814,52.5376
RollingRefineSummarizer,gpt-oss:latest,219684bc,7fc40884ed2de9a9,Siphon,166892,0.2,1821,1573.3339
RollingRefineSummarizer,gpt-oss:latest,219684bc,9f36246edafc9871,Siphon,138902,0.0,1781,1466.4677
RollingRefineSummarizer,gpt-oss:latest,219684bc,b785ceb18735e949,Siphon,98760,0.2,786,109.3357
RollingRefineSummarizer,gpt-oss:latest,219684bc,d52a472083d5483b,Siphon,126332,0.0,1129,1516.6504
RollingRefineSummarizer,gpt-oss:latest,219684bc,d6147259174b6314,Siphon,126203,0.2,475,788.6886
RollingRefineSummarizer,gpt-oss:latest,219684bc,d8f52fc0bab5592e,Siphon,49184,0.2,4542,5.3378
RollingRefineSummarizer,gpt-oss:latest,219684bc,f73caa8624fffbaf,Siphon,179632,0.0,987,940.3782
RollingRefineSummarizer,gpt-oss:latest,219684bc,f6af448f2b101fbd,Siphon,58992,0.2,777,4.094
RollingRefineSummarizer,gpt-oss:latest,219684bc,b898e8d9b0706765,Siphon,127810,0.2,1316,580.0814
RollingRefineSummarizer,gpt-oss:latest,219684bc,fa6fa9360b97a854,Siphon,129213,0.2,121,241.7085
RollingRefineSummarizer,gpt-oss:latest,219684bc,ba0d577246b2d4e1,Siphon,65365,0.0,1553,3.3875
RollingRefineSummarizer,gpt-oss:latest,219684bc,b8cc52d287397cd3,Siphon,106318,0.4,1633,87.4143
RollingRefineSummarizer,gpt-oss:latest,219684bc,fad0a472a2d38928,Siphon,167816,0.0,1103,347.5938
RollingRefineSummarizer,gpt-oss:latest,219684bc,0fb47e118eaf9c6d,Siphon,145511,0.0,1010,124.8217
RollingRefineSummarizer,gpt-oss:latest,219684bc,224726bec5c26d23,Siphon,129487,0.0,1764,282.4896
RollingRefineSummarizer,gpt-oss:latest,219684bc,c3aea7ad81394c57,Siphon,166923,0.0,765,158.3899
RollingRefineSummarizer,gpt-oss:latest,219684bc,45e0a7c13fe243ac,Siphon,167743,0.0,1592,505.9777
RollingRefineSummarizer,gpt-oss:latest,219684bc,26562bc95f29d0e7,Siphon,174536,0.0,2142,753.3551
RollingRefineSummarizer,gpt-oss:latest,219684bc,e0747c2debe92a1d,Siphon,146639,0.0,14977,416.3487
RollingRefineSummarizer,qwen3.6:latest,08da6118,02e63a2f2fc247d0,Siphon,61720,0.8,14607,1616.49
RollingRefineSummarizer,qwen3.6:latest,08da6118,090c12c71a57eea9,Siphon,896,0.8,1748,0.607
RollingRefineSummarizer,qwen3.6:latest,08da6118,0a040ce02baea0c0,Siphon,797,0.8,1202,0.546
RollingRefineSummarizer,qwen3.6:latest,08da6118,02fad2c24aa64146,Siphon,57614,0.8,5351,1587.5326
RollingRefineSummarizer,qwen3.6:latest,08da6118,05e962961e864ff4,BookSum,2464,0.8,1428,139.0343
RollingRefineSummarizer,qwen3.6:latest,08da6118,08837ee9084057e5,BookSum,7788,0.8,1444,157.1653
RollingRefineSummarizer,qwen3.6:latest,08da6118,0bd12d25e7d6913f,GovReport,10463,0.8,3266,0.1829
RollingRefineSummarizer,qwen3.6:latest,08da6118,07096bbe6a1a7e2b,GovReport,14090,0.8,3675,519.3567
RollingRefineSummarizer,qwen3.6:latest,08da6118,0b6450551fc145bd,Siphon,57258,0.4,6891,1173.03
RollingRefineSummarizer,qwen3.6:latest,08da6118,1331bc288059434f,PubMed,3987,0.8,2570,0.1244
RollingRefineSummarizer,qwen3.6:latest,08da6118,0bd1ae5ac36914da,Siphon,67454,0.8,14327,793.6283
RollingRefineSummarizer,qwen3.6:latest,08da6118,1387e59928e190df,Siphon,34576,1.0,10988,2.6794
RollingRefineSummarizer,qwen3.6:latest,08da6118,128df24fe407b3f6,Siphon,589,0.8,858,0.768
RollingRefineSummarizer,qwen3.6:latest,08da6118,109dcc0cca5141f1,Siphon,37266,0.8,9937,1.4765
RollingRefineSummarizer,qwen3.6:latest,08da6118,02a36eeaf4de3fed,BookSum,41697,0.6,7054,111.3627
RollingRefineSummarizer,qwen3.6:latest,08da6118,1bde1d2b9bf55ef6,BillSum,1582,0.8,1350,0.1916
RollingRefineSummarizer,qwen3.6:latest,08da6118,140a70ee3e93ba11,BookSum,6612,0.4,1223,0.1566
RollingRefineSummarizer,qwen3.6:latest,08da6118,1e549964b0d1ffb3,Siphon,650,1.0,1390,0.8141
RollingRefineSummarizer,qwen3.6:latest,08da6118,20b0bbf1c1e7b842,BookSum,835,0.8,876,20.9107
RollingRefineSummarizer,qwen3.6:latest,08da6118,1f1a08b291f9ff92,BookSum,4484,0.6,814,152.8626
RollingRefineSummarizer,qwen3.6:latest,08da6118,1b30c02dad523501,Siphon,69552,0.6,12843,1224.0925
RollingRefineSummarizer,qwen3.6:latest,08da6118,29fbe5b2a9cdcbd1,BookSum,1652,0.6,1168,98.3455
RollingRefineSummarizer,qwen3.6:latest,08da6118,348720498ac46980,Siphon,94646,0.9,20834,1143.7315
RollingRefineSummarizer,qwen3.6:latest,08da6118,3f9f00be54ca44ff,Siphon,1539,1.0,1597,0.3665
RollingRefineSummarizer,qwen3.6:latest,08da6118,2aed9f5ceb0d4ef5,Siphon,93927,0.4,11157,1175.713
RollingRefineSummarizer,qwen3.6:latest,08da6118,3fee926e3411eb82,BookSum,5463,0.8,2195,158.731
RollingRefineSummarizer,qwen3.6:latest,08da6118,4140c397caa5bb5c,Siphon,1094,1.0,1694,0.7313
RollingRefineSummarizer,qwen3.6:latest,08da6118,3345ef955c76a87d,BookSum,37118,0.6,11633,70.8132
RollingRefineSummarizer,qwen3.6:latest,08da6118,414c6467b7793a14,BookSum,3062,0.6,858,146.2913
RollingRefineSummarizer,qwen3.6:latest,08da6118,46717a20176e4cbf,BillSum,1763,0.8,1894,0.197
RollingRefineSummarizer,qwen3.6:latest,08da6118,4c8e024fce3fc5d9,WikiHow,678,0.8,793,0.4873
RollingRefineSummarizer,qwen3.6:latest,08da6118,476cb804440b06c2,Siphon,44972,0.8,5812,94.832
RollingRefineSummarizer,qwen3.6:latest,08da6118,445be14601e8bbb4,GovReport,16710,0.6,6006,482.343
RollingRefineSummarizer,qwen3.6:latest,08da6118,467a66e3a5d1e345,BookSum,3781,0.6,1178,149.2635
RollingRefineSummarizer,qwen3.6:latest,08da6118,49347fa7f3dd4982,PubMed,16726,0.8,2861,507.2398
RollingRefineSummarizer,qwen3.6:latest,08da6118,500c8c0456b3da81,BookSum,2233,0.6,1112,128.8271
RollingRefineSummarizer,qwen3.6:latest,08da6118,4f982dfe7069d046,BookSum,2659,0.6,1763,135.5746
RollingRefineSummarizer,qwen3.6:latest,08da6118,5b9a72563d14a2e3,GovReport,7237,0.8,2450,0.1577
RollingRefineSummarizer,qwen3.6:latest,08da6118,658b4bf748124550,GovReport,12846,0.6,4230,370.5181
RollingRefineSummarizer,qwen3.6:latest,08da6118,76bd73e58e51bdcc,GovReport,9346,1.0,2167,0.1665
RollingRefineSummarizer,qwen3.6:latest,08da6118,7ca2a2ba98e8ba8b,GovReport,2495,0.8,1682,0.1437
RollingRefineSummarizer,qwen3.6:latest,08da6118,7d690486a9516776,BookSum,2056,0.6,970,121.7675
RollingRefineSummarizer,qwen3.6:latest,08da6118,7a1e007350f59527,GovReport,21443,0.8,4562,574.8935
RollingRefineSummarizer,qwen3.6:latest,08da6118,7baed1f1f71e323a,Siphon,70057,0.6,17978,1515.8993
RollingRefineSummarizer,qwen3.6:latest,08da6118,82eae29747e859c5,BookSum,3448,0.6,2039,143.8015
RollingRefineSummarizer,qwen3.6:latest,08da6118,8f8766c2304b7f80,Siphon,698,1.0,1055,0.7009
RollingRefineSummarizer,qwen3.6:latest,08da6118,896a1863dd0562b6,BookSum,2098,0.6,1008,130.7675
RollingRefineSummarizer,qwen3.6:latest,08da6118,8477a4927f2e98ba,ArXiv,6438,0.8,2420,0.1412
RollingRefineSummarizer,qwen3.6:latest,08da6118,8a994897a17d8633,BookSum,940,0.8,873,43.695
RollingRefineSummarizer,qwen3.6:latest,08da6118,816693302331e005,BookSum,60629,1.0,15665,6.3585
RollingRefineSummarizer,qwen3.6:latest,08da6118,903381274ce57bd1,Siphon,29985,0.8,6749,31.7433
RollingRefineSummarizer,qwen3.6:latest,08da6118,8ebc4c9e210a22f8,ArXiv,7576,0.8,3142,0.1537
RollingRefineSummarizer,qwen3.6:latest,08da6118,93b1efb9b0190a90,BillSum,1521,1.0,1660,0.3918
RollingRefineSummarizer,qwen3.6:latest,08da6118,913fc11397eea3bc,PubMed,665,0.8,852,0.6404
RollingRefineSummarizer,qwen3.6:latest,08da6118,8ec0931590a4871d,BookSum,5138,0.8,1083,164.0804
RollingRefineSummarizer,qwen3.6:latest,08da6118,927fdd5d68a13c76,ArXiv,5158,0.8,1212,0.1354
RollingRefineSummarizer,qwen3.6:latest,08da6118,90a1b78cc415388d,BillSum,3265,0.8,2128,0.1278
RollingRefineSummarizer,qwen3.6:latest,08da6118,91f9bca1699c6c26,BookSum,4361,0.8,2491,163.6015
RollingRefineSummarizer,qwen3.6:latest,08da6118,947e4610d64a8916,PubMed,1194,0.8,919,0.5106
RollingRefineSummarizer,qwen3.6:latest,08da6118,9abd149f6b150fc0,Siphon,782,1.0,1201,0.3305
RollingRefineSummarizer,qwen3.6:latest,08da6118,9c3549642901c7e1,BillSum,2324,0.8,1193,0.1744
RollingRefineSummarizer,qwen3.6:latest,08da6118,9d01de1c463b0fbb,Siphon,2132,0.8,1999,0.1177
RollingRefineSummarizer,qwen3.6:latest,08da6118,92e98ba798830108,Siphon,33377,0.8,9568,1.5854
RollingRefineSummarizer,qwen3.6:latest,08da6118,986285ce2700d8a6,GovReport,17503,0.6,6383,528.9477
RollingRefineSummarizer,qwen3.6:latest,08da6118,a7550552c0395edf,Siphon,25372,0.8,5318,1.6925
RollingRefineSummarizer,qwen3.6:latest,08da6118,a5bea2c6a345eb2b,BookSum,2021,0.8,1023,133.3247
RollingRefineSummarizer,qwen3.6:latest,08da6118,a77d7de7a45d464b,PubMed,5323,1.0,1918,0.1479
RollingRefineSummarizer,qwen3.6:latest,08da6118,a3d9bc4c3eeee68c,GovReport,14996,1.0,4370,548.93
RollingRefineSummarizer,qwen3.6:latest,08da6118,a91421549f5624aa,BillSum,1877,0.8,1779,0.1281
RollingRefineSummarizer,qwen3.6:latest,08da6118,a2a1bf0800e76a45,Siphon,49594,0.4,8343,672.7801
RollingRefineSummarizer,qwen3.6:latest,08da6118,a96d9a6d1362e443,BookSum,1572,0.8,996,70.3173
RollingRefineSummarizer,qwen3.6:latest,08da6118,b05bd40ee63cec42,PubMed,4371,1.0,1761,0.1334
RollingRefineSummarizer,qwen3.6:latest,08da6118,adeafd1c9f56022c,BookSum,12955,0.6,2501,419.6039
RollingRefineSummarizer,qwen3.6:latest,08da6118,b2393b52ce6c4f8c,BookSum,1088,0.6,1185,56.3568
RollingRefineSummarizer,qwen3.6:latest,08da6118,aa56b83051de4c93,Siphon,739,1.0,840,0.3775
RollingRefineSummarizer,qwen3.6:latest,08da6118,ad1d0c2c3f760339,BookSum,26010,0.8,6436,2.0179
RollingRefineSummarizer,qwen3.6:latest,08da6118,b30452d4d37551ea,GovReport,12597,0.8,5111,406.8695
RollingRefineSummarizer,qwen3.6:latest,08da6118,ad9e46ff443202ed,Siphon,39521,0.6,7325,253.1447
RollingRefineSummarizer,qwen3.6:latest,08da6118,b466b772db978b61,Siphon,18747,0.6,4061,556.7611
RollingRefineSummarizer,qwen3.6:latest,08da6118,b86d814dda4f6836,PubMed,5952,1.0,1800,0.1446
RollingRefineSummarizer,qwen3.6:latest,08da6118,2efb01a28bf80931,BookSum,8482,0.6,1562,156.0204
RollingRefineSummarizer,qwen3.6:latest,08da6118,269c15d175b31c53,ArXiv,6689,0.8,1297,0.1412
RollingRefineSummarizer,qwen3.6:latest,08da6118,31c6b3277cd42ea1,Siphon,789,0.8,1434,0.6154
RollingRefineSummarizer,qwen3.6:latest,08da6118,2fdb74a46e6c6164,Siphon,38983,0.9,3972,1.3367
RollingRefineSummarizer,qwen3.6:latest,08da6118,2c17d50233c19bfe,Siphon,49489,0.6,12356,706.996
RollingRefineSummarizer,qwen3.6:latest,08da6118,3052d859aa2275aa,GovReport,14575,0.8,4433,510.5549
RollingRefineSummarizer,qwen3.6:latest,08da6118,3cb7d5d442bca0be,ArXiv,10264,0.8,1890,0.1627
RollingRefineSummarizer,qwen3.6:latest,08da6118,37ede2181d67b068,Siphon,748,1.0,891,0.6444
RollingRefineSummarizer,qwen3.6:latest,08da6118,2301c8025d4cfc55,BookSum,7811,0.6,1544,152.4277
RollingRefineSummarizer,qwen3.6:latest,08da6118,3e7889d6260c53ba,Siphon,26861,0.9,4445,1.7858
RollingRefineSummarizer,qwen3.6:latest,08da6118,423c4ea171279761,GovReport,10255,1.0,3048,0.1636
RollingRefineSummarizer,qwen3.6:latest,08da6118,53e1febec460a636,BillSum,1762,0.8,1690,0.1491
RollingRefineSummarizer,qwen3.6:latest,08da6118,4eb2e0c8ddd332bf,GovReport,19830,0.8,5509,586.239
RollingRefineSummarizer,qwen3.6:latest,08da6118,57a805370ea0737e,Siphon,598,0.4,558,0.7231
RollingRefineSummarizer,qwen3.6:latest,08da6118,4c6632acb49850d6,GovReport,20455,0.6,6256,564.5977
RollingRefineSummarizer,qwen3.6:latest,08da6118,502437db373383b9,Siphon,87610,0.6,17025,378.7718
RollingRefineSummarizer,qwen3.6:latest,08da6118,4d0a20e2088f2902,BookSum,5517,0.8,1168,157.6448
RollingRefineSummarizer,qwen3.6:latest,08da6118,57f538fc8d639dba,BillSum,3292,0.8,2071,0.1182
RollingRefineSummarizer,qwen3.6:latest,08da6118,5a4ad8682359eb86,ArXiv,28080,0.8,4535,1.6867
RollingRefineSummarizer,qwen3.6:latest,08da6118,61740f98a6d09f53,BookSum,2472,0.8,943,142.0267
RollingRefineSummarizer,qwen3.6:latest,08da6118,5dafb48fe93f0a2e,Siphon,103375,0.8,22226,474.5742
RollingRefineSummarizer,qwen3.6:latest,08da6118,58f88770f6aded5c,ArXiv,12078,0.6,3788,467.3532
RollingRefineSummarizer,qwen3.6:latest,08da6118,5a7fae1db3eaf41d,BookSum,40582,0.6,5056,5.6329
RollingRefineSummarizer,qwen3.6:latest,08da6118,6530c89657cfb4df,Siphon,76775,0.8,14154,891.4411
RollingRefineSummarizer,qwen3.6:latest,08da6118,6e9d503c40339dfd,BillSum,1129,0.8,1074,0.6574
RollingRefineSummarizer,qwen3.6:latest,08da6118,6ad3dd0c3f431874,Siphon,62888,0.8,6576,1615.4223
RollingRefineSummarizer,qwen3.6:latest,08da6118,6109b5c8544db89e,Siphon,32597,0.8,13419,1.579
RollingRefineSummarizer,qwen3.6:latest,08da6118,6f380c4197aa3761,BookSum,2691,0.8,1234,138.6178
RollingRefineSummarizer,qwen3.6:latest,08da6118,6c0b1e7f7de25467,Siphon,762,0.6,1144,0.5676
RollingRefineSummarizer,qwen3.6:latest,08da6118,732a9f485d90599c,BookSum,2933,0.8,1799,141.0191
RollingRefineSummarizer,qwen3.6:latest,08da6118,757ca0cd7d1e3dd3,BookSum,1880,0.8,1088,124.051
RollingRefineSummarizer,qwen3.6:latest,08da6118,6f6cc4585849811f,Siphon,73505,0.6,6200,1502.2327
RollingRefineSummarizer,qwen3.6:latest,08da6118,76c692a42b95b7b1,BookSum,3647,0.6,1855,151.9739
RollingRefineSummarizer,qwen3.6:latest,08da6118,75bebcdea7ad2b84,ArXiv,7906,0.8,2100,0.152
RollingRefineSummarizer,qwen3.6:latest,08da6118,77a98f2d0b4c33d2,BookSum,5332,0.8,1354,157.6398
RollingRefineSummarizer,qwen3.6:latest,08da6118,7732fbb500ec06a3,BillSum,3628,1.0,2596,0.1388
RollingRefineSummarizer,qwen3.6:latest,08da6118,781b5bb2afb78c18,GovReport,7117,0.8,1917,0.1921
RollingRefineSummarizer,qwen3.6:latest,08da6118,6f49de98e931e84b,Siphon,59724,0.6,13237,1641.8913
RollingRefineSummarizer,qwen3.6:latest,08da6118,7888c4134cc98bc6,Siphon,39089,0.8,4828,141.9811
RollingRefineSummarizer,qwen3.6:latest,08da6118,7c2057e4cb777482,WikiHow,593,0.8,687,0.7075
RollingRefineSummarizer,qwen3.6:latest,08da6118,7c180ccb51507a6b,BillSum,3322,0.8,1834,0.1297
RollingRefineSummarizer,qwen3.6:latest,08da6118,7d5ecffbf9fc8378,ArXiv,39665,1.0,7559,217.8495
RollingRefineSummarizer,qwen3.6:latest,08da6118,ba0d577246b2d4e1,Siphon,65365,1.0,14427,1167.015
RollingRefineSummarizer,qwen3.6:latest,08da6118,b8b9dbaa58b0b2a2,BookSum,4534,0.8,1266,159.954
RollingRefineSummarizer,qwen3.6:latest,08da6118,c56aa1a34ae3b03b,Siphon,1371,1.0,1617,0.1455
RollingRefineSummarizer,qwen3.6:latest,08da6118,b48156ea8c0a4912,BookSum,8825,0.8,1041,156.7429
RollingRefineSummarizer,qwen3.6:latest,08da6118,c708a2c263b5ce96,BookSum,1559,0.6,901,81.6547
RollingRefineSummarizer,qwen3.6:latest,08da6118,ccc99455d2136ced,ArXiv,8917,0.6,1195,0.191
RollingRefineSummarizer,qwen3.6:latest,08da6118,c6d5ba1bd4e6319a,BillSum,2895,0.6,1888,0.1405
RollingRefineSummarizer,qwen3.6:latest,08da6118,cd376d7b05c16119,Siphon,581,0.8,818,0.5224
RollingRefineSummarizer,qwen3.6:latest,08da6118,f29cfabfdec0ce2e,Siphon,667,0.6,1643,0.7017
RollingRefineSummarizer,qwen3.6:latest,08da6118,f620043b541185e7,Siphon,503,0.8,1299,0.7186
RollingRefineSummarizer,qwen3.6:latest,08da6118,f6af448f2b101fbd,Siphon,58992,1.0,13347,1103.1316
RollingRefineSummarizer,qwen3.6:latest,08da6118,f17331f2a61055fb,BookSum,11679,0.8,3960,458.7376
RollingRefineSummarizer,gemma4:latest,a776c38c,8ec0931590a4871d,BookSum,5138,0.4,2246,6.5463
RollingRefineSummarizer,gemma4:latest,a776c38c,91f9bca1699c6c26,BookSum,4361,0.4,2536,4.4247
RollingRefineSummarizer,gemma4:latest,a776c38c,947e4610d64a8916,PubMed,1194,0.8,1674,0.075
RollingRefineSummarizer,gemma4:latest,a776c38c,a77d7de7a45d464b,PubMed,5323,0.6,2975,0.0761
RollingRefineSummarizer,gemma4:latest,a776c38c,90a1b78cc415388d,BillSum,3265,0.6,2784,0.0705
RollingRefineSummarizer,gemma4:latest,a776c38c,92e98ba798830108,Siphon,33377,0.4,8570,48.5215
RollingRefineSummarizer,gemma4:latest,a776c38c,a5bea2c6a345eb2b,BookSum,2021,0.8,1719,3.4529
RollingRefineSummarizer,qwen3.6:latest,08da6118,c54798a03a2a8160,ArXiv,1981,1.0,1977,0.1501
RollingRefineSummarizer,qwen3.6:latest,08da6118,bb615c74b0b0f8ea,ArXiv,5254,0.6,2375,0.2666
RollingRefineSummarizer,qwen3.6:latest,08da6118,d4bf61f86b7f43f9,Siphon,1126,1.0,674,0.6324
RollingRefineSummarizer,qwen3.6:latest,08da6118,d6cb3396f5d47c1a,Siphon,1547,0.8,1361,0.2901
RollingRefineSummarizer,qwen3.6:latest,08da6118,d30a50ac7d29dab1,PubMed,2929,0.8,920,0.1352
RollingRefineSummarizer,qwen3.6:latest,08da6118,d3a6d35adba1a4f7,PubMed,6032,0.8,2259,0.1298
RollingRefineSummarizer,qwen3.6:latest,08da6118,d8d4ee7faa03eca8,BookSum,10040,0.8,1359,175.4522
